run_id_new,track,Genre,Familiarity,Type,sleep,measured_familiarity,liking,sleep_ritual,disturbing_habits,relax_body,clear_mind,distract,mask_noises,sleep_quality,fall_asleep,lullaby,extraversionsum,genre2,genre3,genre4,genre5,genre1,age,nationality,country
118_3,Tchaikovsky - Swan Lake - 10s.wav,Classical,Familiar,Sedative,0,100,83,NA,NA,NA,NA,NA,NA,87,90,1,30,Ambient,Classical,Meditation,Opera,Alternative,56,Canadian/Australian,Australia
118_3,Mary Lambert - So Far Away - 10s.wav,Pop,Unfamiliar,Excitative,1,9,21,NA,NA,NA,NA,NA,NA,87,90,1,30,Ambient,Classical,Meditation,Opera,Alternative,56,Canadian/Australian,Australia
118_3,Tchaikovsky - Dance of the sugar plum fairy - 10s.wav,Classical,Familiar,Sedative,15,100,100,NA,NA,NA,NA,NA,NA,87,90,1,30,Ambient,Classical,Meditation,Opera,Alternative,56,Canadian/Australian,Australia
118_3,"Gustav Holst - Mars, the Bringer of War - 10s.wav",Classical,Unfamiliar,Excitative,0,76,58,NA,NA,NA,NA,NA,NA,87,90,1,30,Ambient,Classical,Meditation,Opera,Alternative,56,Canadian/Australian,Australia
118_3,James Smith - Little Love - 10s.wav,Pop,Unfamiliar,Excitative,0,3,24,NA,NA,NA,NA,NA,NA,87,90,1,30,Ambient,Classical,Meditation,Opera,Alternative,56,Canadian/Australian,Australia
118_3,Beatles - Yesterday Remastered 2009 - 10s.wav,Pop,Familiar,Sedative,0,100,75,NA,NA,NA,NA,NA,NA,87,90,1,30,Ambient,Classical,Meditation,Opera,Alternative,56,Canadian/Australian,Australia
12_1,Gotye - Bronte - 10s.wav,Pop,Unfamiliar,Sedative,21,0,35,NA,NA,NA,NA,NA,NA,75,54,1,32,Country,Indie,Pop,Soundtrack,Alternative,21,UK,UK
12_1,James Smith - Little Love - 10s.wav,Pop,Unfamiliar,Excitative,80,45,77,79,80,81,79,80,79,75,54,1,32,Country,Indie,Pop,Soundtrack,Alternative,21,UK,UK
12_1,Beatles - Yesterday Remastered 2009 - 10s.wav,Pop,Familiar,Sedative,41,59,49,NA,NA,NA,NA,NA,NA,75,54,1,32,Country,Indie,Pop,Soundtrack,Alternative,21,UK,UK
12_1,Bach - Goldberg variations bwv988 - 10s.wav,Classical,Unfamiliar,Sedative,57,54,55,56,58,57,58,58,60,75,54,1,32,Country,Indie,Pop,Soundtrack,Alternative,21,UK,UK
12_1,"Vivaldi - Four Seasons, Summer - 10s.wav",Classical,Familiar,Excitative,7,88,41,NA,NA,NA,NA,NA,NA,75,54,1,32,Country,Indie,Pop,Soundtrack,Alternative,21,UK,UK
12_1,Bruno Mars - Just the Way You Are - 10s.wav,Pop,Familiar,Excitative,87,100,99,93,96,100,88,90,90,75,54,1,32,Country,Indie,Pop,Soundtrack,Alternative,21,UK,UK
12_1,Tove Lo - Thousand Miles - 10s.wav,Pop,Unfamiliar,Excitative,70,8,73,71,65,92,58,88,100,75,54,1,32,Country,Indie,Pop,Soundtrack,Alternative,21,UK,UK
12_1,Elvis Presley - Can't Help Falling in Love - 10s.wav,Pop,Familiar,Sedative,61,91,57,63,67,69,70,76,74,75,54,1,32,Country,Indie,Pop,Soundtrack,Alternative,21,UK,UK
12_1,Tchaikovsky - Dance of the sugar plum fairy - 10s.wav,Classical,Familiar,Sedative,9,100,26,NA,NA,NA,NA,NA,NA,75,54,1,32,Country,Indie,Pop,Soundtrack,Alternative,21,UK,UK
12_1,Schubert - Impromptu No3 Op 90 - 10s.wav,Classical,Unfamiliar,Sedative,37,32,46,NA,NA,NA,NA,NA,NA,75,54,1,32,Country,Indie,Pop,Soundtrack,Alternative,21,UK,UK
12_1,Mary Lambert - So Far Away - 10s.wav,Pop,Unfamiliar,Excitative,69,40,75,63,62,65,71,59,85,75,54,1,32,Country,Indie,Pop,Soundtrack,Alternative,21,UK,UK
12_1,Mozart - Eine Kleine Nachtmusik - 10s.wav,Classical,Familiar,Excitative,32,90,35,NA,NA,NA,NA,NA,NA,75,54,1,32,Country,Indie,Pop,Soundtrack,Alternative,21,UK,UK
12_1,Edvard Grieg - Peer Gynt - Morning Mood - 10s.wav,Classical,Familiar,Sedative,38,90,55,NA,NA,NA,NA,NA,NA,75,54,1,32,Country,Indie,Pop,Soundtrack,Alternative,21,UK,UK
12_1,Philip Glass - Mishima - 10s.wav,Classical,Unfamiliar,Excitative,6,8,26,NA,NA,NA,NA,NA,NA,75,54,1,32,Country,Indie,Pop,Soundtrack,Alternative,21,UK,UK
12_1,Mozart - Turkish March - 10s.wav,Classical,Familiar,Excitative,59,94,57,53,54,42,35,35,36,75,54,1,32,Country,Indie,Pop,Soundtrack,Alternative,21,UK,UK
12_1,Chopin - Minute Waltz Op 64 - 10s.wav,Classical,Unfamiliar,Excitative,21,15,29,NA,NA,NA,NA,NA,NA,75,54,1,32,Country,Indie,Pop,Soundtrack,Alternative,21,UK,UK
12_1,Gloria Gaynor - I will Survive - 10s.wav,Pop,Familiar,Excitative,37,100,76,NA,NA,NA,NA,NA,NA,75,54,1,32,Country,Indie,Pop,Soundtrack,Alternative,21,UK,UK
12_1,Yusuf Cat Stevens - The Wind- 10s.wav,Pop,Unfamiliar,Sedative,54,28,53,54,53,55,54,57,55,75,54,1,32,Country,Indie,Pop,Soundtrack,Alternative,21,UK,UK
12_1,Ciara - I Got You - 10s.wav,Pop,Unfamiliar,Sedative,61,58,66,66,67,70,57,44,40,75,54,1,32,Country,Indie,Pop,Soundtrack,Alternative,21,UK,UK
12_1,Gabriel Faure - Sicilienne - 10s.wav,Classical,Unfamiliar,Sedative,93,58,57,81,98,94,65,57,46,75,54,1,32,Country,Indie,Pop,Soundtrack,Alternative,21,UK,UK
12_1,Tchaikovsky - Swan Lake - 10s.wav,Classical,Familiar,Sedative,42,70,46,NA,NA,NA,NA,NA,NA,75,54,1,32,Country,Indie,Pop,Soundtrack,Alternative,21,UK,UK
12_1,Adele - Make You Feel My Love -10s.wav,Pop,Familiar,Sedative,81,100,94,90,91,91,37,34,88,75,54,1,32,Country,Indie,Pop,Soundtrack,Alternative,21,UK,UK
12_1,"Gustav Holst - Mars, the Bringer of War - 10s.wav",Classical,Unfamiliar,Excitative,18,26,23,NA,NA,NA,NA,NA,NA,75,54,1,32,Country,Indie,Pop,Soundtrack,Alternative,21,UK,UK
12_1,Abba - Dancing Queen - 10s.wav,Pop,Familiar,Excitative,52,100,100,66,65,75,94,100,93,75,54,1,32,Country,Indie,Pop,Soundtrack,Alternative,21,UK,UK
120_3,Philip Glass - Mishima - 10s.wav,Classical,Unfamiliar,Excitative,1,29,24,NA,NA,NA,NA,NA,NA,46,100,2,33,Jazz,Pop,Rock,R&B,Folk,70,USA,USA
120_3,Gabriel Faure - Sicilienne - 10s.wav,Classical,Unfamiliar,Sedative,67,44,75,52,55,64,40,43,26,46,100,2,33,Jazz,Pop,Rock,R&B,Folk,70,USA,USA
120_3,Ciara - I Got You - 10s.wav,Pop,Unfamiliar,Sedative,43,11,75,NA,NA,NA,NA,NA,NA,46,100,2,33,Jazz,Pop,Rock,R&B,Folk,70,USA,USA
120_3,Gloria Gaynor - I will Survive - 10s.wav,Pop,Familiar,Excitative,4,100,76,NA,NA,NA,NA,NA,NA,46,100,2,33,Jazz,Pop,Rock,R&B,Folk,70,USA,USA
120_3,Tchaikovsky - Dance of the sugar plum fairy - 10s.wav,Classical,Familiar,Sedative,24,81,27,NA,NA,NA,NA,NA,NA,46,100,2,33,Jazz,Pop,Rock,R&B,Folk,70,USA,USA
120_3,James Smith - Little Love - 10s.wav,Pop,Unfamiliar,Excitative,24,1,50,NA,NA,NA,NA,NA,NA,46,100,2,33,Jazz,Pop,Rock,R&B,Folk,70,USA,USA
120_3,Elvis Presley - Can't Help Falling in Love - 10s.wav,Pop,Familiar,Sedative,9,92,51,NA,NA,NA,NA,NA,NA,46,100,2,33,Jazz,Pop,Rock,R&B,Folk,70,USA,USA
120_3,"Gustav Holst - Mars, the Bringer of War - 10s.wav",Classical,Unfamiliar,Excitative,0,51,53,NA,NA,NA,NA,NA,NA,46,100,2,33,Jazz,Pop,Rock,R&B,Folk,70,USA,USA
120_3,Chopin - Minute Waltz Op 64 - 10s.wav,Classical,Unfamiliar,Excitative,25,81,77,NA,NA,NA,NA,NA,NA,46,100,2,33,Jazz,Pop,Rock,R&B,Folk,70,USA,USA
120_3,Yusuf Cat Stevens - The Wind- 10s.wav,Pop,Unfamiliar,Sedative,67,100,100,61,38,69,47,63,19,46,100,2,33,Jazz,Pop,Rock,R&B,Folk,70,USA,USA
120_3,Bach - Goldberg variations bwv988 - 10s.wav,Classical,Unfamiliar,Sedative,26,46,52,NA,NA,NA,NA,NA,NA,46,100,2,33,Jazz,Pop,Rock,R&B,Folk,70,USA,USA
120_3,Tove Lo - Thousand Miles - 10s.wav,Pop,Unfamiliar,Excitative,19,38,77,NA,NA,NA,NA,NA,NA,46,100,2,33,Jazz,Pop,Rock,R&B,Folk,70,USA,USA
120_3,Gotye - Bronte - 10s.wav,Pop,Unfamiliar,Sedative,12,1,27,NA,NA,NA,NA,NA,NA,46,100,2,33,Jazz,Pop,Rock,R&B,Folk,70,USA,USA
120_3,"Vivaldi - Four Seasons, Summer - 10s.wav",Classical,Familiar,Excitative,10,55,54,NA,NA,NA,NA,NA,NA,46,100,2,33,Jazz,Pop,Rock,R&B,Folk,70,USA,USA
120_3,Mozart - Turkish March - 10s.wav,Classical,Familiar,Excitative,37,97,75,NA,NA,NA,NA,NA,NA,46,100,2,33,Jazz,Pop,Rock,R&B,Folk,70,USA,USA
120_3,Abba - Dancing Queen - 10s.wav,Pop,Familiar,Excitative,33,99,84,NA,NA,NA,NA,NA,NA,46,100,2,33,Jazz,Pop,Rock,R&B,Folk,70,USA,USA
120_3,Beatles - Yesterday Remastered 2009 - 10s.wav,Pop,Familiar,Sedative,28,100,100,NA,NA,NA,NA,NA,NA,46,100,2,33,Jazz,Pop,Rock,R&B,Folk,70,USA,USA
120_3,Adele - Make You Feel My Love -10s.wav,Pop,Familiar,Sedative,29,96,100,NA,NA,NA,NA,NA,NA,46,100,2,33,Jazz,Pop,Rock,R&B,Folk,70,USA,USA
120_3,Mozart - Eine Kleine Nachtmusik - 10s.wav,Classical,Familiar,Excitative,22,100,54,NA,NA,NA,NA,NA,NA,46,100,2,33,Jazz,Pop,Rock,R&B,Folk,70,USA,USA
120_3,Tchaikovsky - Swan Lake - 10s.wav,Classical,Familiar,Sedative,72,89,76,72,71,67,69,67,18,46,100,2,33,Jazz,Pop,Rock,R&B,Folk,70,USA,USA
120_3,Schubert - Impromptu No3 Op 90 - 10s.wav,Classical,Unfamiliar,Sedative,56,64,76,54,58,41,43,45,30,46,100,2,33,Jazz,Pop,Rock,R&B,Folk,70,USA,USA
120_3,Mary Lambert - So Far Away - 10s.wav,Pop,Unfamiliar,Excitative,28,56,76,NA,NA,NA,NA,NA,NA,46,100,2,33,Jazz,Pop,Rock,R&B,Folk,70,USA,USA
120_3,Bruno Mars - Just the Way You Are - 10s.wav,Pop,Familiar,Excitative,1,80,25,NA,NA,NA,NA,NA,NA,46,100,2,33,Jazz,Pop,Rock,R&B,Folk,70,USA,USA
120_3,Edvard Grieg - Peer Gynt - Morning Mood - 10s.wav,Classical,Familiar,Sedative,58,100,77,58,61,65,67,64,27,46,100,2,33,Jazz,Pop,Rock,R&B,Folk,70,USA,USA
14_1,Ciara - I Got You - 10s.wav,Pop,Unfamiliar,Sedative,57,40,68,60,55,61,74,62,69,67,100,2,37,House,Pop,Rock,,Ambient,41,Israel,Israel
14_1,Beatles - Yesterday Remastered 2009 - 10s.wav,Pop,Familiar,Sedative,88,100,100,82,90,88,94,100,99,67,100,2,37,House,Pop,Rock,,Ambient,41,Israel,Israel
14_1,Chopin - Minute Waltz Op 64 - 10s.wav,Classical,Unfamiliar,Excitative,13,69,52,NA,NA,NA,NA,NA,NA,67,100,2,37,House,Pop,Rock,,Ambient,41,Israel,Israel
14_1,Schubert - Impromptu No3 Op 90 - 10s.wav,Classical,Unfamiliar,Sedative,61,48,54,58,58,70,78,75,73,67,100,2,37,House,Pop,Rock,,Ambient,41,Israel,Israel
14_1,Mozart - Eine Kleine Nachtmusik - 10s.wav,Classical,Familiar,Excitative,23,100,44,NA,NA,NA,NA,NA,NA,67,100,2,37,House,Pop,Rock,,Ambient,41,Israel,Israel
14_1,Tove Lo - Thousand Miles - 10s.wav,Pop,Unfamiliar,Excitative,13,24,53,NA,NA,NA,NA,NA,NA,67,100,2,37,House,Pop,Rock,,Ambient,41,Israel,Israel
14_1,Bach - Goldberg variations bwv988 - 10s.wav,Classical,Unfamiliar,Sedative,66,7,63,71,68,80,80,83,76,67,100,2,37,House,Pop,Rock,,Ambient,41,Israel,Israel
14_1,Yusuf Cat Stevens - The Wind- 10s.wav,Pop,Unfamiliar,Sedative,26,20,53,NA,NA,NA,NA,NA,NA,67,100,2,37,House,Pop,Rock,,Ambient,41,Israel,Israel
14_1,Mozart - Turkish March - 10s.wav,Classical,Familiar,Excitative,30,100,54,NA,NA,NA,NA,NA,NA,67,100,2,37,House,Pop,Rock,,Ambient,41,Israel,Israel
14_1,Gotye - Bronte - 10s.wav,Pop,Unfamiliar,Sedative,60,35,62,59,56,57,70,68,69,67,100,2,37,House,Pop,Rock,,Ambient,41,Israel,Israel
14_1,Bruno Mars - Just the Way You Are - 10s.wav,Pop,Familiar,Excitative,41,100,45,NA,NA,NA,NA,NA,NA,67,100,2,37,House,Pop,Rock,,Ambient,41,Israel,Israel
14_1,Edvard Grieg - Peer Gynt - Morning Mood - 10s.wav,Classical,Familiar,Sedative,81,100,94,87,76,83,88,90,87,67,100,2,37,House,Pop,Rock,,Ambient,41,Israel,Israel
14_1,Tchaikovsky - Swan Lake - 10s.wav,Classical,Familiar,Sedative,69,99,78,66,70,67,81,79,75,67,100,2,37,House,Pop,Rock,,Ambient,41,Israel,Israel
14_1,Tchaikovsky - Dance of the sugar plum fairy - 10s.wav,Classical,Familiar,Sedative,4,91,70,NA,NA,NA,NA,NA,NA,67,100,2,37,House,Pop,Rock,,Ambient,41,Israel,Israel
14_1,Adele - Make You Feel My Love -10s.wav,Pop,Familiar,Sedative,67,100,88,69,67,76,73,94,88,67,100,2,37,House,Pop,Rock,,Ambient,41,Israel,Israel
14_1,Gabriel Faure - Sicilienne - 10s.wav,Classical,Unfamiliar,Sedative,60,32,60,70,74,80,85,81,86,67,100,2,37,House,Pop,Rock,,Ambient,41,Israel,Israel
14_1,Gloria Gaynor - I will Survive - 10s.wav,Pop,Familiar,Excitative,3,100,93,NA,NA,NA,NA,NA,NA,67,100,2,37,House,Pop,Rock,,Ambient,41,Israel,Israel
14_1,"Gustav Holst - Mars, the Bringer of War - 10s.wav",Classical,Unfamiliar,Excitative,0,33,21,NA,NA,NA,NA,NA,NA,67,100,2,37,House,Pop,Rock,,Ambient,41,Israel,Israel
14_1,"Vivaldi - Four Seasons, Summer - 10s.wav",Classical,Familiar,Excitative,0,90,68,NA,NA,NA,NA,NA,NA,67,100,2,37,House,Pop,Rock,,Ambient,41,Israel,Israel
14_1,Abba - Dancing Queen - 10s.wav,Pop,Familiar,Excitative,32,100,69,NA,NA,NA,NA,NA,NA,67,100,2,37,House,Pop,Rock,,Ambient,41,Israel,Israel
14_1,James Smith - Little Love - 10s.wav,Pop,Unfamiliar,Excitative,36,24,49,NA,NA,NA,NA,NA,NA,67,100,2,37,House,Pop,Rock,,Ambient,41,Israel,Israel
14_1,Philip Glass - Mishima - 10s.wav,Classical,Unfamiliar,Excitative,65,52,48,70,64,69,79,81,80,67,100,2,37,House,Pop,Rock,,Ambient,41,Israel,Israel
14_1,Mary Lambert - So Far Away - 10s.wav,Pop,Unfamiliar,Excitative,40,41,64,NA,NA,NA,NA,NA,NA,67,100,2,37,House,Pop,Rock,,Ambient,41,Israel,Israel
14_1,Elvis Presley - Can't Help Falling in Love - 10s.wav,Pop,Familiar,Sedative,81,100,72,78,86,80,80,84,87,67,100,2,37,House,Pop,Rock,,Ambient,41,Israel,Israel
15_1,Gotye - Bronte - 10s.wav,Pop,Unfamiliar,Sedative,31,4,38,NA,NA,NA,NA,NA,NA,54,57,2,16,Metal,Pop,Punk,Rock,Alternative,34,russian,Latvia
15_1,Adele - Make You Feel My Love -10s.wav,Pop,Familiar,Sedative,24,16,25,NA,NA,NA,NA,NA,NA,54,57,2,16,Metal,Pop,Punk,Rock,Alternative,34,russian,Latvia
15_1,Edvard Grieg - Peer Gynt - Morning Mood - 10s.wav,Classical,Familiar,Sedative,39,64,74,NA,NA,NA,NA,NA,NA,54,57,2,16,Metal,Pop,Punk,Rock,Alternative,34,russian,Latvia
15_1,Elvis Presley - Can't Help Falling in Love - 10s.wav,Pop,Familiar,Sedative,68,61,53,56,55,91,62,79,45,54,57,2,16,Metal,Pop,Punk,Rock,Alternative,34,russian,Latvia
15_1,Bruno Mars - Just the Way You Are - 10s.wav,Pop,Familiar,Excitative,16,67,56,NA,NA,NA,NA,NA,NA,54,57,2,16,Metal,Pop,Punk,Rock,Alternative,34,russian,Latvia
15_1,Mary Lambert - So Far Away - 10s.wav,Pop,Unfamiliar,Excitative,10,51,28,NA,NA,NA,NA,NA,NA,54,57,2,16,Metal,Pop,Punk,Rock,Alternative,34,russian,Latvia
15_1,Bach - Goldberg variations bwv988 - 10s.wav,Classical,Unfamiliar,Sedative,22,7,38,NA,NA,NA,NA,NA,NA,54,57,2,16,Metal,Pop,Punk,Rock,Alternative,34,russian,Latvia
15_1,James Smith - Little Love - 10s.wav,Pop,Unfamiliar,Excitative,45,64,63,NA,NA,NA,NA,NA,NA,54,57,2,16,Metal,Pop,Punk,Rock,Alternative,34,russian,Latvia
15_1,Tchaikovsky - Swan Lake - 10s.wav,Classical,Familiar,Sedative,80,83,62,81,53,93,62,35,23,54,57,2,16,Metal,Pop,Punk,Rock,Alternative,34,russian,Latvia
15_1,"Vivaldi - Four Seasons, Summer - 10s.wav",Classical,Familiar,Excitative,41,94,99,NA,NA,NA,NA,NA,NA,54,57,2,16,Metal,Pop,Punk,Rock,Alternative,34,russian,Latvia
15_1,Philip Glass - Mishima - 10s.wav,Classical,Unfamiliar,Excitative,56,56,67,60,81,89,90,44,30,54,57,2,16,Metal,Pop,Punk,Rock,Alternative,34,russian,Latvia
15_1,Beatles - Yesterday Remastered 2009 - 10s.wav,Pop,Familiar,Sedative,46,100,85,NA,NA,NA,NA,NA,NA,54,57,2,16,Metal,Pop,Punk,Rock,Alternative,34,russian,Latvia
15_1,Mozart - Eine Kleine Nachtmusik - 10s.wav,Classical,Familiar,Excitative,35,94,61,NA,NA,NA,NA,NA,NA,54,57,2,16,Metal,Pop,Punk,Rock,Alternative,34,russian,Latvia
15_1,Schubert - Impromptu No3 Op 90 - 10s.wav,Classical,Unfamiliar,Sedative,62,27,62,69,66,85,81,57,66,54,57,2,16,Metal,Pop,Punk,Rock,Alternative,34,russian,Latvia
15_1,Ciara - I Got You - 10s.wav,Pop,Unfamiliar,Sedative,50,32,43,NA,NA,NA,NA,NA,NA,54,57,2,16,Metal,Pop,Punk,Rock,Alternative,34,russian,Latvia
15_1,Tove Lo - Thousand Miles - 10s.wav,Pop,Unfamiliar,Excitative,29,61,66,NA,NA,NA,NA,NA,NA,54,57,2,16,Metal,Pop,Punk,Rock,Alternative,34,russian,Latvia
15_1,Tchaikovsky - Dance of the sugar plum fairy - 10s.wav,Classical,Familiar,Sedative,60,97,77,55,38,79,58,67,61,54,57,2,16,Metal,Pop,Punk,Rock,Alternative,34,russian,Latvia
15_1,Gabriel Faure - Sicilienne - 10s.wav,Classical,Unfamiliar,Sedative,60,61,72,82,70,92,73,90,54,54,57,2,16,Metal,Pop,Punk,Rock,Alternative,34,russian,Latvia
15_1,Yusuf Cat Stevens - The Wind- 10s.wav,Pop,Unfamiliar,Sedative,46,2,52,NA,NA,NA,NA,NA,NA,54,57,2,16,Metal,Pop,Punk,Rock,Alternative,34,russian,Latvia
15_1,Abba - Dancing Queen - 10s.wav,Pop,Familiar,Excitative,36,96,74,NA,NA,NA,NA,NA,NA,54,57,2,16,Metal,Pop,Punk,Rock,Alternative,34,russian,Latvia
15_1,Gloria Gaynor - I will Survive - 10s.wav,Pop,Familiar,Excitative,24,91,75,NA,NA,NA,NA,NA,NA,54,57,2,16,Metal,Pop,Punk,Rock,Alternative,34,russian,Latvia
15_1,Chopin - Minute Waltz Op 64 - 10s.wav,Classical,Unfamiliar,Excitative,38,53,42,NA,NA,NA,NA,NA,NA,54,57,2,16,Metal,Pop,Punk,Rock,Alternative,34,russian,Latvia
15_1,"Gustav Holst - Mars, the Bringer of War - 10s.wav",Classical,Unfamiliar,Excitative,5,58,75,NA,NA,NA,NA,NA,NA,54,57,2,16,Metal,Pop,Punk,Rock,Alternative,34,russian,Latvia
15_1,Mozart - Turkish March - 10s.wav,Classical,Familiar,Excitative,42,77,67,NA,NA,NA,NA,NA,NA,54,57,2,16,Metal,Pop,Punk,Rock,Alternative,34,russian,Latvia
16_1,"Vivaldi - Four Seasons, Summer - 10s.wav",Classical,Familiar,Excitative,14,67,75,NA,NA,NA,NA,NA,NA,72,38,0,19,Classical,Country,Folk,World,Christian,25,UK,UK
16_1,Beatles - Yesterday Remastered 2009 - 10s.wav,Pop,Familiar,Sedative,50,97,51,NA,NA,NA,NA,NA,NA,72,38,0,19,Classical,Country,Folk,World,Christian,25,UK,UK
16_1,Mozart - Eine Kleine Nachtmusik - 10s.wav,Classical,Familiar,Excitative,9,87,73,NA,NA,NA,NA,NA,NA,72,38,0,19,Classical,Country,Folk,World,Christian,25,UK,UK
16_1,Gloria Gaynor - I will Survive - 10s.wav,Pop,Familiar,Excitative,6,91,53,NA,NA,NA,NA,NA,NA,72,38,0,19,Classical,Country,Folk,World,Christian,25,UK,UK
16_1,Bach - Goldberg variations bwv988 - 10s.wav,Classical,Unfamiliar,Sedative,62,8,68,60,63,64,64,64,63,72,38,0,19,Classical,Country,Folk,World,Christian,25,UK,UK
16_1,Ciara - I Got You - 10s.wav,Pop,Unfamiliar,Sedative,56,12,51,57,58,57,58,54,58,72,38,0,19,Classical,Country,Folk,World,Christian,25,UK,UK
16_1,Edvard Grieg - Peer Gynt - Morning Mood - 10s.wav,Classical,Familiar,Sedative,28,95,54,NA,NA,NA,NA,NA,NA,72,38,0,19,Classical,Country,Folk,World,Christian,25,UK,UK
16_1,Tchaikovsky - Dance of the sugar plum fairy - 10s.wav,Classical,Familiar,Sedative,13,96,55,NA,NA,NA,NA,NA,NA,72,38,0,19,Classical,Country,Folk,World,Christian,25,UK,UK
16_1,Philip Glass - Mishima - 10s.wav,Classical,Unfamiliar,Excitative,58,9,62,55,53,64,65,52,65,72,38,0,19,Classical,Country,Folk,World,Christian,25,UK,UK
16_1,Adele - Make You Feel My Love -10s.wav,Pop,Familiar,Sedative,44,98,50,NA,NA,NA,NA,NA,NA,72,38,0,19,Classical,Country,Folk,World,Christian,25,UK,UK
16_1,Bruno Mars - Just the Way You Are - 10s.wav,Pop,Familiar,Excitative,53,99,72,62,52,63,52,53,51,72,38,0,19,Classical,Country,Folk,World,Christian,25,UK,UK
16_1,Abba - Dancing Queen - 10s.wav,Pop,Familiar,Excitative,0,99,57,NA,NA,NA,NA,NA,NA,72,38,0,19,Classical,Country,Folk,World,Christian,25,UK,UK
16_1,Tove Lo - Thousand Miles - 10s.wav,Pop,Unfamiliar,Excitative,12,56,71,NA,NA,NA,NA,NA,NA,72,38,0,19,Classical,Country,Folk,World,Christian,25,UK,UK
16_1,Mary Lambert - So Far Away - 10s.wav,Pop,Unfamiliar,Excitative,57,27,72,56,54,58,60,60,61,72,38,0,19,Classical,Country,Folk,World,Christian,25,UK,UK
16_1,Gotye - Bronte - 10s.wav,Pop,Unfamiliar,Sedative,63,6,51,53,51,64,51,51,67,72,38,0,19,Classical,Country,Folk,World,Christian,25,UK,UK
16_1,Chopin - Minute Waltz Op 64 - 10s.wav,Classical,Unfamiliar,Excitative,5,59,38,NA,NA,NA,NA,NA,NA,72,38,0,19,Classical,Country,Folk,World,Christian,25,UK,UK
16_1,Gabriel Faure - Sicilienne - 10s.wav,Classical,Unfamiliar,Sedative,65,10,66,66,66,65,66,65,66,72,38,0,19,Classical,Country,Folk,World,Christian,25,UK,UK
16_1,Elvis Presley - Can't Help Falling in Love - 10s.wav,Pop,Familiar,Sedative,62,30,79,61,59,62,61,61,60,72,38,0,19,Classical,Country,Folk,World,Christian,25,UK,UK
16_1,Mozart - Turkish March - 10s.wav,Classical,Familiar,Excitative,9,94,64,NA,NA,NA,NA,NA,NA,72,38,0,19,Classical,Country,Folk,World,Christian,25,UK,UK
16_1,"Gustav Holst - Mars, the Bringer of War - 10s.wav",Classical,Unfamiliar,Excitative,0,19,30,NA,NA,NA,NA,NA,NA,72,38,0,19,Classical,Country,Folk,World,Christian,25,UK,UK
16_1,James Smith - Little Love - 10s.wav,Pop,Unfamiliar,Excitative,5,4,41,NA,NA,NA,NA,NA,NA,72,38,0,19,Classical,Country,Folk,World,Christian,25,UK,UK
16_1,Schubert - Impromptu No3 Op 90 - 10s.wav,Classical,Unfamiliar,Sedative,64,9,53,45,48,65,50,49,68,72,38,0,19,Classical,Country,Folk,World,Christian,25,UK,UK
16_1,Tchaikovsky - Swan Lake - 10s.wav,Classical,Familiar,Sedative,19,72,56,NA,NA,NA,NA,NA,NA,72,38,0,19,Classical,Country,Folk,World,Christian,25,UK,UK
16_1,Yusuf Cat Stevens - The Wind- 10s.wav,Pop,Unfamiliar,Sedative,66,11,75,56,59,63,62,63,55,72,38,0,19,Classical,Country,Folk,World,Christian,25,UK,UK
16_2,Mozart - Eine Kleine Nachtmusik - 10s.wav,Classical,Familiar,Excitative,58,100,71,60,34,50,45,40,50,29,14,2,22,Indie,Pop,Punk,Rock,Alternative,28,German,NA
16_2,Tove Lo - Thousand Miles - 10s.wav,Pop,Unfamiliar,Excitative,0,0,33,NA,NA,NA,NA,NA,NA,29,14,2,22,Indie,Pop,Punk,Rock,Alternative,28,German,NA
16_2,"Vivaldi - Four Seasons, Summer - 10s.wav",Classical,Familiar,Excitative,17,97,78,NA,NA,NA,NA,NA,NA,29,14,2,22,Indie,Pop,Punk,Rock,Alternative,28,German,NA
16_2,Gloria Gaynor - I will Survive - 10s.wav,Pop,Familiar,Excitative,38,90,72,NA,NA,NA,NA,NA,NA,29,14,2,22,Indie,Pop,Punk,Rock,Alternative,28,German,NA
16_2,Tchaikovsky - Swan Lake - 10s.wav,Classical,Familiar,Sedative,68,100,72,50,20,56,27,22,50,29,14,2,22,Indie,Pop,Punk,Rock,Alternative,28,German,NA
16_2,Beatles - Yesterday Remastered 2009 - 10s.wav,Pop,Familiar,Sedative,88,100,100,79,80,50,78,89,50,29,14,2,22,Indie,Pop,Punk,Rock,Alternative,28,German,NA
16_2,Bruno Mars - Just the Way You Are - 10s.wav,Pop,Familiar,Excitative,7,97,58,NA,NA,NA,NA,NA,NA,29,14,2,22,Indie,Pop,Punk,Rock,Alternative,28,German,NA
16_2,Schubert - Impromptu No3 Op 90 - 10s.wav,Classical,Unfamiliar,Sedative,66,24,73,69,27,63,28,26,50,29,14,2,22,Indie,Pop,Punk,Rock,Alternative,28,German,NA
16_2,Abba - Dancing Queen - 10s.wav,Pop,Familiar,Excitative,60,100,100,66,88,41,85,87,50,29,14,2,22,Indie,Pop,Punk,Rock,Alternative,28,German,NA
16_2,"Gustav Holst - Mars, the Bringer of War - 10s.wav",Classical,Unfamiliar,Excitative,9,50,75,NA,NA,NA,NA,NA,NA,29,14,2,22,Indie,Pop,Punk,Rock,Alternative,28,German,NA
